ip;date;method;url;code;length;duration
192.168.1.1;2013/10/08 07:52:13;GET;/site;200;11049;1908010
192.168.1.1;2013/10/08 07:52:26;GET;/site;200;51930;676359
192.168.1.1;2013/10/08 07:52:31;GET;/site;200;11139;3475161
192.168.1.1;2013/10/08 07:52:39;GET;/site;200;11198;1873976
192.168.1.1;2013/10/08 07:52:52;GET;/site;200;11214;1298520
192.168.1.1;2013/10/08 07:52:56;GET;/site;200;11121;1902375
192.168.1.1;2013/10/08 07:53:07;GET;/site;200;11114;1856067
192.168.1.1;2013/10/08 07:53:17;GET;/site;200;11080;1849470
192.168.1.1;2013/10/08 07:53:26;GET;/site;200;51930;684024
192.168.1.1;2013/10/08 07:53:53;GET;/site;200;11401;1814252
192.168.1.1;2013/10/08 07:53:55;GET;/site;200;10829;1847345
192.168.1.1;2013/10/08 07:53:59;GET;/site;200;11080;1894586
192.168.1.1;2013/10/08 07:53:59;GET;/site;200;11080;1894203
192.168.1.1;2013/10/08 07:54:15;GET;/site;200;11068;1904654
192.168.1.1;2013/10/08 07:54:20;GET;/site;200;11121;1814895
192.168.1.1;2013/10/08 07:54:20;GET;/site;200;11115;1901026
192.168.1.1;2013/10/08 07:54:23;GET;/site;200;11086;1888145
192.168.1.1;2013/10/08 07:54:26;GET;/site;200;51930;629637
192.168.1.1;2013/10/08 07:54:44;GET;/site;200;11167;2473625
192.168.1.1;2013/10/08 07:55:02;GET;/site;200;11234;1844739
192.168.1.1;2013/10/08 07:55:26;GET;/site;200;51930;679281
192.168.1.1;2013/10/08 07:56:08;GET;/site;200;10894;1333354
192.168.1.1;2013/10/08 07:56:08;GET;/site;200;11356;1838086
192.168.1.1;2013/10/08 07:56:09;GET;/site;200;11356;1183586
192.168.1.1;2013/10/08 07:56:09;GET;/site;200;11068;1875011
192.168.1.1;2013/10/08 07:56:14;GET;/site;200;11189;1832500
192.168.1.1;2013/10/08 07:56:26;GET;/site;200;51930;663033
192.168.1.1;2013/10/08 07:56:32;GET;/site;200;11462;1866566
192.168.1.1;2013/10/08 07:56:40;GET;/site;200;11138;1268825
192.168.1.1;2013/10/08 07:56:43;GET;/site;200;11068;1183911
192.168.1.1;2013/10/08 07:56:43;GET;/site;200;10836;1855954
192.168.1.1;2013/10/08 07:56:46;GET;/site;200;11093;1227290
192.168.1.1;2013/10/08 07:57:13;GET;/site;200;10982;1273145
192.168.1.1;2013/10/08 07:57:26;GET;/site;200;51930;679533
192.168.1.1;2013/10/08 07:57:37;GET;/site;200;10848;1907829
192.168.1.1;2013/10/08 07:57:46;GET;/site;200;11121;1248193
192.168.1.1;2013/10/08 07:58:01;GET;/site;200;10828;1259377
192.168.1.1;2013/10/08 07:58:01;GET;/site;200;11436;1882833
192.168.1.1;2013/10/08 07:58:18;GET;/site;200;11175;1977024
192.168.1.1;2013/10/08 07:58:19;GET;/site;200;11099;1942231
192.168.1.1;2013/10/08 07:58:21;GET;/site;200;10851;1982079
192.168.1.1;2013/10/08 07:58:26;GET;/site;200;51930;683133
192.168.1.1;2013/10/08 07:58:31;GET;/site;200;11175;1208719
192.168.1.1;2013/10/08 07:58:38;GET;/site;200;11249;1878088
192.168.1.1;2013/10/08 07:59:07;GET;/site;200;11249;1269267
192.168.1.1;2013/10/08 07:59:17;GET;/site;200;11066;1268440
192.168.1.1;2013/10/08 07:59:26;GET;/site;200;51930;617128
192.168.1.1;2013/10/08 07:59:41;GET;/site;200;11132;1302045
192.168.1.1;2013/10/08 08:00:07;GET;/site;200;11214;1292818
192.168.1.1;2013/10/08 08:00:26;GET;/site;200;51930;757671
192.168.1.1;2013/10/08 08:00:26;GET;/site;200;10870;2228780
192.168.1.1;2013/10/08 08:00:29;GET;/site;200;11176;1982489
192.168.1.1;2013/10/08 08:00:44;GET;/site;200;11144;1915246
192.168.1.1;2013/10/08 08:00:52;GET;/site;200;11099;1933861
192.168.1.1;2013/10/08 08:00:55;GET;/site;200;10836;2000888
192.168.1.1;2013/10/08 08:01:22;GET;/site;200;11066;1903713
192.168.1.1;2013/10/08 08:01:24;GET;/site;200;11450;1922671
192.168.1.1;2013/10/08 08:01:26;GET;/site;200;51930;661268
192.168.1.1;2013/10/08 08:01:27;GET;/site;200;10845;1295654
192.168.1.1;2013/10/08 08:01:28;GET;/site;200;10838;1947420
192.168.1.1;2013/10/08 08:01:31;GET;/site;200;11184;1864469
192.168.1.1;2013/10/08 08:01:34;GET;/site;200;11066;1228430
192.168.1.1;2013/10/08 08:01:54;GET;/site;200;11121;1275472
192.168.1.1;2013/10/08 08:01:55;GET;/site;200;11119;1256683
192.168.1.1;2013/10/08 08:01:56;GET;/site;200;10926;1327920
192.168.1.1;2013/10/08 08:02:09;GET;/site;200;10796;1291979
192.168.1.1;2013/10/08 08:02:13;GET;/site;200;11081;1917290
192.168.1.1;2013/10/08 08:02:18;GET;/site;200;10881;1242320
192.168.1.1;2013/10/08 08:02:18;GET;/site;200;11099;1236096
192.168.1.1;2013/10/08 08:02:18;GET;/site;200;10860;1978838
192.168.1.1;2013/10/08 08:02:23;GET;/site;200;11247;1831440
192.168.1.1;2013/10/08 08:02:23;GET;/site;200;11084;1852227
192.168.1.1;2013/10/08 08:02:26;GET;/site;200;51930;648038
192.168.1.1;2013/10/08 08:02:39;GET;/site;200;11232;1257203
192.168.1.1;2013/10/08 08:02:47;GET;/site;200;11176;1261529
192.168.1.1;2013/10/08 08:02:47;GET;/site;200;11145;1820905
192.168.1.1;2013/10/08 08:03:06;GET;/site;200;10838;1329244
192.168.1.1;2013/10/08 08:03:08;GET;/site;200;11132;1836925
192.168.1.1;2013/10/08 08:03:12;GET;/site;200;11536;1333684
192.168.1.1;2013/10/08 08:03:26;GET;/site;200;51930;666770
192.168.1.1;2013/10/08 08:03:25;GET;/site;200;10879;1953316
192.168.1.1;2013/10/08 08:03:29;GET;/site;200;10809;1254932
192.168.1.1;2013/10/08 08:03:50;GET;/site;200;11115;1294320
192.168.1.1;2013/10/08 08:04:04;GET;/site;200;11180;1249760
192.168.1.1;2013/10/08 08:04:09;GET;/site;200;10847;1278068
192.168.1.1;2013/10/08 08:04:19;GET;/site;200;11436;1259923
192.168.1.1;2013/10/08 08:04:19;GET;/site;200;11265;1285541
192.168.1.1;2013/10/08 08:04:21;GET;/site;200;11099;1915829
192.168.1.1;2013/10/08 08:04:26;GET;/site;200;51930;617297
192.168.1.1;2013/10/08 08:04:30;GET;/site;200;11132;1345603
192.168.1.1;2013/10/08 08:04:41;GET;/site;200;11115;1170307
192.168.1.1;2013/10/08 08:04:42;GET;/site;200;11099;1877449
192.168.1.1;2013/10/08 08:04:45;GET;/site;200;11069;1344658
192.168.1.1;2013/10/08 08:04:52;GET;/site;200;11120;1888177
192.168.1.1;2013/10/08 08:05:02;GET;/site;200;11427;1939630
192.168.1.1;2013/10/08 08:05:05;GET;/site;200;11123;1820927
192.168.1.1;2013/10/08 08:05:22;GET;/site;200;11167;1878558
192.168.1.1;2013/10/08 08:05:23;GET;/site;200;11099;1312846
192.168.1.1;2013/10/08 08:05:26;GET;/site;200;51930;724491
192.168.1.1;2013/10/08 08:05:43;GET;/site;200;10853;3664097
192.168.1.1;2013/10/08 08:05:43;GET;/site;200;10855;4899019
192.168.1.1;2013/10/08 08:05:50;GET;/site;200;11115;1246022
192.168.1.1;2013/10/08 08:05:56;GET;/site;200;11430;1190801
192.168.1.1;2013/10/08 08:05:55;GET;/site;200;11064;1952565
192.168.1.1;2013/10/08 08:06:00;GET;/site;200;11099;1418782
192.168.1.1;2013/10/08 08:06:08;GET;/site;200;11123;1327669
192.168.1.1;2013/10/08 08:06:10;GET;/site;200;11024;2010511
192.168.1.1;2013/10/08 08:06:14;GET;/site;200;11251;1290469
192.168.1.1;2013/10/08 08:06:26;GET;/site;200;51930;690435
192.168.1.1;2013/10/08 08:06:32;GET;/site;200;11086;1951279
192.168.1.1;2013/10/08 08:06:46;GET;/site;200;11210;1906158
192.168.1.1;2013/10/08 08:06:51;GET;/site;200;10828;1905956
192.168.1.1;2013/10/08 08:06:53;GET;/site;200;11169;2009239
192.168.1.1;2013/10/08 08:06:56;GET;/site;200;11172;1905852
192.168.1.1;2013/10/08 08:07:04;GET;/site;200;10874;1943027
192.168.1.1;2013/10/08 08:07:06;GET;/site;200;10880;1916368
192.168.1.1;2013/10/08 08:07:09;GET;/site;200;11176;1349911
192.168.1.1;2013/10/08 08:07:26;GET;/site;200;51930;686906
192.168.1.1;2013/10/08 08:07:27;GET;/site;200;11167;1290012
192.168.1.1;2013/10/08 08:07:42;GET;/site;200;11184;1371044
192.168.1.1;2013/10/08 08:07:44;GET;/site;200;11274;1279357
192.168.1.1;2013/10/08 08:07:46;GET;/site;200;11651;1943917
192.168.1.1;2013/10/08 08:07:53;GET;/site;200;10963;1926959
192.168.1.1;2013/10/08 08:07:57;GET;/site;200;11356;1342651
192.168.1.1;2013/10/08 08:08:00;GET;/site;200;11214;1290823
192.168.1.1;2013/10/08 08:08:07;GET;/site;200;11099;1349593
192.168.1.1;2013/10/08 08:08:15;GET;/site;200;11080;1947517
192.168.1.1;2013/10/08 08:08:26;GET;/site;200;51930;658927
192.168.1.1;2013/10/08 08:08:31;GET;/site;200;11184;1250110
192.168.1.1;2013/10/08 08:08:32;GET;/site;200;11423;1850413
192.168.1.1;2013/10/08 08:08:43;GET;/site;200;11423;1210318
192.168.1.1;2013/10/08 08:08:45;GET;/site;200;11099;1208615
192.168.1.1;2013/10/08 08:08:46;GET;/site;200;11423;1173577
192.168.1.1;2013/10/08 08:08:48;GET;/site;200;11058;2068400
192.168.1.1;2013/10/08 08:09:01;GET;/site;200;11012;1411795
192.168.1.1;2013/10/08 08:09:06;GET;/site;200;11014;1218319
192.168.1.1;2013/10/08 08:09:11;GET;/site;200;11098;1867119
192.168.1.1;2013/10/08 08:09:12;GET;/site;200;11496;1912121
192.168.1.1;2013/10/08 08:09:19;GET;/site;200;11080;1276708
192.168.1.1;2013/10/08 08:09:21;GET;/site;200;11126;1196608
192.168.1.1;2013/10/08 08:09:26;GET;/site;200;51930;643980
192.168.1.1;2013/10/08 08:09:39;GET;/site;200;11126;1267546
192.168.1.1;2013/10/08 08:09:43;GET;/site;200;11062;1172785
192.168.1.1;2013/10/08 08:09:45;GET;/site;200;10851;1879878
192.168.1.1;2013/10/08 08:10:02;GET;/site;200;11001;5196619
192.168.1.1;2013/10/08 08:10:12;GET;/site;200;11251;1443836
192.168.1.1;2013/10/08 08:10:13;GET;/site;200;11066;2229748
192.168.1.1;2013/10/08 08:10:19;GET;/site;200;11121;1505429
192.168.1.1;2013/10/08 08:10:06;GET;/site;200;11068;15512781
192.168.1.1;2013/10/08 08:10:26;GET;/site;200;51930;967228
192.168.1.1;2013/10/08 08:10:26;GET;/site;200;11234;1609902
192.168.1.1;2013/10/08 08:10:21;GET;/site;200;11019;14399244
192.168.1.1;2013/10/08 08:10:07;GET;/site;200;10836;30840494
192.168.1.1;2013/10/08 08:10:24;GET;/site;200;11069;13739907
192.168.1.1;2013/10/08 08:10:34;GET;/site;200;11066;4045709
192.168.1.1;2013/10/08 08:10:40;GET;/site;200;11233;1801848
192.168.1.1;2013/10/08 08:10:45;GET;/site;200;11267;1875211
192.168.1.1;2013/10/08 08:10:50;GET;/site;200;10874;1227507
192.168.1.1;2013/10/08 08:10:52;GET;/site;200;11395;1867633
192.168.1.1;2013/10/08 08:11:03;GET;/site;200;11068;1322037
192.168.1.1;2013/10/08 08:11:09;GET;/site;200;11149;1797245
192.168.1.1;2013/10/08 08:11:13;GET;/site;200;10922;1308320
192.168.1.1;2013/10/08 08:11:22;GET;/site;200;11080;1284959
192.168.1.1;2013/10/08 08:11:24;GET;/site;200;10860;1215314
192.168.1.1;2013/10/08 08:11:26;GET;/site;200;51930;627522
192.168.1.1;2013/10/08 08:11:32;GET;/site;200;11301;1322300
192.168.1.1;2013/10/08 08:11:31;GET;/site;200;11553;1920402
192.168.1.1;2013/10/08 08:11:32;GET;/site;200;10878;2067711
192.168.1.1;2013/10/08 08:11:34;GET;/site;200;11066;1260701
192.168.1.1;2013/10/08 08:11:36;GET;/site;200;10846;2151717
192.168.1.1;2013/10/08 08:11:43;GET;/site;200;10878;1179816
192.168.1.1;2013/10/08 08:11:45;GET;/site;200;11126;1295109
192.168.1.1;2013/10/08 08:11:49;GET;/site;200;11093;1237979
192.168.1.1;2013/10/08 08:12:01;GET;/site;200;11101;1828041
192.168.1.1;2013/10/08 08:12:02;GET;/site;200;10879;1284253
192.168.1.1;2013/10/08 08:12:26;GET;/site;200;51930;701292
192.168.1.1;2013/10/08 08:12:26;GET;/site;200;10882;2072112
192.168.1.1;2013/10/08 08:12:29;GET;/site;200;11196;1930884
192.168.1.1;2013/10/08 08:12:36;GET;/site;200;11362;1784042
192.168.1.1;2013/10/08 08:12:46;GET;/site;200;10835;1270235
192.168.1.1;2013/10/08 08:12:46;GET;/site;200;11356;1286375
192.168.1.1;2013/10/08 08:12:51;GET;/site;200;10856;1826088
192.168.1.1;2013/10/08 08:12:58;GET;/site;200;11086;1835606
192.168.1.1;2013/10/08 08:13:00;GET;/site;200;10848;1796548
192.168.1.1;2013/10/08 08:13:01;GET;/site;200;10856;1283451
192.168.1.1;2013/10/08 08:13:20;GET;/site;200;11176;1276288
192.168.1.1;2013/10/08 08:13:24;GET;/site;200;11536;1220744
192.168.1.1;2013/10/08 08:13:26;GET;/site;200;51930;601817
192.168.1.1;2013/10/08 08:13:28;GET;/site;200;11086;1837328
192.168.1.1;2013/10/08 08:13:32;GET;/site;200;11145;1803283
192.168.1.1;2013/10/08 08:13:34;GET;/site;200;11149;1220776
192.168.1.1;2013/10/08 08:13:43;GET;/site;200;11536;1246398
192.168.1.1;2013/10/08 08:13:44;GET;/site;200;11124;1816017
192.168.1.1;2013/10/08 08:13:51;GET;/site;200;11080;1821677
192.168.1.1;2013/10/08 08:13:53;GET;/site;200;11126;1291672
192.168.1.1;2013/10/08 08:13:54;GET;/site;200;10847;1352421
192.168.1.1;2013/10/08 08:14:07;GET;/site;200;11248;1825906
192.168.1.1;2013/10/08 08:14:11;GET;/site;200;11079;2112248
192.168.1.1;2013/10/08 08:14:12;GET;/site;200;11003;1343898
192.168.1.1;2013/10/08 08:14:13;GET;/site;200;11173;1845844
192.168.1.1;2013/10/08 08:14:17;GET;/site;200;11003;1194868
192.168.1.1;2013/10/08 08:14:22;GET;/site;200;11080;1216906
192.168.1.1;2013/10/08 08:14:26;GET;/site;200;51930;642121
192.168.1.1;2013/10/08 08:14:35;GET;/site;200;11084;1258181
192.168.1.1;2013/10/08 08:14:36;GET;/site;200;11199;1226684
192.168.1.1;2013/10/08 08:14:49;GET;/site;200;11431;1945018
192.168.1.1;2013/10/08 08:14:54;GET;/site;200;10926;1220082
192.168.1.1;2013/10/08 08:14:55;GET;/site;200;10826;1892576
192.168.1.1;2013/10/08 08:15:06;GET;/site;200;11119;2167573
192.168.1.1;2013/10/08 08:15:15;GET;/site;200;10835;1408271
192.168.1.1;2013/10/08 08:15:18;GET;/site;200;10887;2476427
192.168.1.1;2013/10/08 08:15:19;GET;/site;200;11369;1386526
192.168.1.1;2013/10/08 08:15:26;GET;/site;200;51930;631352
192.168.1.1;2013/10/08 08:15:27;GET;/site;200;11172;1328434
192.168.1.1;2013/10/08 08:15:32;GET;/site;200;10836;1996955
192.168.1.1;2013/10/08 08:15:49;GET;/site;200;11124;1198656
192.168.1.1;2013/10/08 08:15:56;GET;/site;200;10825;1919740
192.168.1.1;2013/10/08 08:15:56;GET;/site;200;11425;1802688
192.168.1.1;2013/10/08 08:16:07;GET;/site;200;11158;1761276
192.168.1.1;2013/10/08 08:16:24;GET;/site;200;11255;1884373
192.168.1.1;2013/10/08 08:16:25;GET;/site;200;11062;1277824
192.168.1.1;2013/10/08 08:16:26;GET;/site;200;51930;613565
192.168.1.1;2013/10/08 08:16:37;GET;/site;200;11255;1224060
192.168.1.1;2013/10/08 08:16:42;GET;/site;200;11124;1845336
192.168.1.1;2013/10/08 08:16:48;GET;/site;200;11207;2011953
192.168.1.1;2013/10/08 08:16:48;GET;/site;200;10874;2053475
192.168.1.1;2013/10/08 08:16:48;GET;/site;200;11201;1980062
192.168.1.1;2013/10/08 08:16:49;GET;/site;200;11124;1298498
192.168.1.1;2013/10/08 08:16:58;GET;/site;200;11436;1798424
192.168.1.1;2013/10/08 08:17:26;GET;/site;200;51930;660262
192.168.1.1;2013/10/08 08:17:31;GET;/site;200;11066;1297023
192.168.1.1;2013/10/08 08:17:37;GET;/site;200;11182;1899721
192.168.1.1;2013/10/08 08:17:45;GET;/site;200;11066;1226618
192.168.1.1;2013/10/08 08:17:45;GET;/site;200;11100;1820961
192.168.1.1;2013/10/08 08:17:46;GET;/site;200;11251;1322024
192.168.1.1;2013/10/08 08:17:58;GET;/site;200;10852;1848941
192.168.1.1;2013/10/08 08:17:59;GET;/site;200;10879;1246788
192.168.1.1;2013/10/08 08:17:59;GET;/site;200;10879;1246916
192.168.1.1;2013/10/08 08:18:04;GET;/site;200;11069;1824954
192.168.1.1;2013/10/08 08:18:04;GET;/site;200;10836;1754019
192.168.1.1;2013/10/08 08:18:09;GET;/site;200;11131;1816474
192.168.1.1;2013/10/08 08:18:24;GET;/site;200;10900;1863874
192.168.1.1;2013/10/08 08:18:26;GET;/site;200;51930;573876
192.168.1.1;2013/10/08 08:18:25;GET;/site;200;11132;1801255
192.168.1.1;2013/10/08 08:18:27;GET;/site;200;10828;1245811
192.168.1.1;2013/10/08 08:18:33;GET;/site;200;11185;1158809
192.168.1.1;2013/10/08 08:18:35;GET;/site;200;11099;1819336
192.168.1.1;2013/10/08 08:18:36;GET;/site;200;11251;1182932
192.168.1.1;2013/10/08 08:18:36;GET;/site;200;11167;1211406
192.168.1.1;2013/10/08 08:18:39;GET;/site;200;11179;1865290
192.168.1.1;2013/10/08 08:18:42;GET;/site;200;10874;1777734
192.168.1.1;2013/10/08 08:18:45;GET;/site;200;10835;1238997
192.168.1.1;2013/10/08 08:18:48;GET;/site;200;11256;1709076
192.168.1.1;2013/10/08 08:18:55;GET;/site;200;10836;1438817
192.168.1.1;2013/10/08 08:19:01;GET;/site;200;11161;1277958
192.168.1.1;2013/10/08 08:19:03;GET;/site;200;11285;1288480
192.168.1.1;2013/10/08 08:19:03;GET;/site;200;11285;1332251
192.168.1.1;2013/10/08 08:19:07;GET;/site;200;11066;1264929
192.168.1.1;2013/10/08 08:19:14;GET;/site;200;10795;1225283
192.168.1.1;2013/10/08 08:19:15;GET;/site;200;10860;1241705
192.168.1.1;2013/10/08 08:19:18;GET;/site;200;11049;1799643
192.168.1.1;2013/10/08 08:19:21;GET;/site;200;10877;1852559
192.168.1.1;2013/10/08 08:19:26;GET;/site;200;51930;641175
192.168.1.1;2013/10/08 08:19:31;GET;/site;200;11599;1820480
192.168.1.1;2013/10/08 08:19:34;GET;/site;200;11431;1208946
192.168.1.1;2013/10/08 08:19:50;GET;/site;200;10850;1310692
192.168.1.1;2013/10/08 08:19:56;GET;/site;200;10835;1300375
192.168.1.1;2013/10/08 08:20:03;GET;/site;200;11207;1793805
192.168.1.1;2013/10/08 08:20:08;GET;/site;200;11169;1300484
192.168.1.1;2013/10/08 08:20:22;GET;/site;200;10817;1879078
192.168.1.1;2013/10/08 08:20:23;GET;/site;200;11052;1890698
192.168.1.1;2013/10/08 08:20:26;GET;/site;200;51930;608161
192.168.1.1;2013/10/08 08:20:28;GET;/site;200;11051;1881417
192.168.1.1;2013/10/08 08:20:31;GET;/site;200;10900;1894669
192.168.1.1;2013/10/08 08:20:34;GET;/site;200;10836;1395444
192.168.1.1;2013/10/08 08:20:35;GET;/site;200;11207;1300784
192.168.1.1;2013/10/08 08:20:36;GET;/site;200;10853;1813549
192.168.1.1;2013/10/08 08:20:42;GET;/site;200;10794;1999574
192.168.1.1;2013/10/08 08:20:44;GET;/site;200;11046;1993472
192.168.1.1;2013/10/08 08:20:51;GET;/site;200;11123;1290619
192.168.1.1;2013/10/08 08:20:53;GET;/site;200;11067;1305462
192.168.1.1;2013/10/08 08:21:06;GET;/site;200;11026;3726750
192.168.1.1;2013/10/08 08:21:09;GET;/site;200;10846;1821784
192.168.1.1;2013/10/08 08:21:12;GET;/site;200;11457;1829805
192.168.1.1;2013/10/08 08:21:23;GET;/site;200;11474;1841131
192.168.1.1;2013/10/08 08:21:26;GET;/site;200;51930;635633
192.168.1.1;2013/10/08 08:21:38;GET;/site;200;11179;1907551
192.168.1.1;2013/10/08 08:21:53;GET;/site;200;10889;1282627
192.168.1.1;2013/10/08 08:22:05;GET;/site;200;10874;1829955
192.168.1.1;2013/10/08 08:22:12;GET;/site;200;11486;1813515
192.168.1.1;2013/10/08 08:22:13;GET;/site;200;11026;1191831
192.168.1.1;2013/10/08 08:22:19;GET;/site;200;11430;1182888
192.168.1.1;2013/10/08 08:22:21;GET;/site;200;10817;1744778
192.168.1.1;2013/10/08 08:22:26;GET;/site;200;51930;678691
192.168.1.1;2013/10/08 08:22:26;GET;/site;200;11066;1784743
192.168.1.1;2013/10/08 08:22:31;GET;/site;200;11179;1833871
192.168.1.1;2013/10/08 08:22:32;GET;/site;200;11255;1206286
192.168.1.1;2013/10/08 08:22:45;GET;/site;200;11080;1833054
192.168.1.1;2013/10/08 08:22:54;GET;/site;200;11192;1775177
192.168.1.1;2013/10/08 08:22:59;GET;/site;200;11210;1280934
192.168.1.1;2013/10/08 08:23:04;GET;/site;200;10954;1259897
192.168.1.1;2013/10/08 08:23:06;GET;/site;200;10881;1275956
192.168.1.1;2013/10/08 08:23:07;GET;/site;200;11262;1857857
192.168.1.1;2013/10/08 08:23:10;GET;/site;200;10951;1313088
192.168.1.1;2013/10/08 08:23:13;GET;/site;200;11282;1899283
192.168.1.1;2013/10/08 08:23:16;GET;/site;200;10880;1257110
192.168.1.1;2013/10/08 08:23:18;GET;/site;200;10846;1262560
192.168.1.1;2013/10/08 08:23:19;GET;/site;200;10900;1232282
192.168.1.1;2013/10/08 08:23:26;GET;/site;200;51930;602848
192.168.1.1;2013/10/08 08:23:31;GET;/site;200;10880;1160394
192.168.1.1;2013/10/08 08:23:32;GET;/site;200;11034;1726333
192.168.1.1;2013/10/08 08:23:35;GET;/site;200;10839;1833935
192.168.1.1;2013/10/08 08:23:39;GET;/site;200;11252;1806988
192.168.1.1;2013/10/08 08:23:44;GET;/site;200;11651;1314627
192.168.1.1;2013/10/08 08:23:44;GET;/site;200;10861;1245154
192.168.1.1;2013/10/08 08:23:45;GET;/site;200;11093;1250777
192.168.1.1;2013/10/08 08:23:45;GET;/site;200;11169;1733215
192.168.1.1;2013/10/08 08:23:46;GET;/site;200;11047;1823066
192.168.1.1;2013/10/08 08:23:49;GET;/site;200;11412;1765896
192.168.1.1;2013/10/08 08:23:50;GET;/site;200;11161;1793045
192.168.1.1;2013/10/08 08:23:52;GET;/site;200;11252;1127476
192.168.1.1;2013/10/08 08:23:53;GET;/site;200;10828;1273155
192.168.1.1;2013/10/08 08:24:03;GET;/site;200;11132;1244154
192.168.1.1;2013/10/08 08:24:10;GET;/site;200;11262;1273357
192.168.1.1;2013/10/08 08:24:11;GET;/site;200;11023;1929446
192.168.1.1;2013/10/08 08:24:11;GET;/site;200;11129;1906187
192.168.1.1;2013/10/08 08:24:12;GET;/site;200;11223;1269267
192.168.1.1;2013/10/08 08:24:13;GET;/site;200;11118;1804672
192.168.1.1;2013/10/08 08:24:20;GET;/site;200;10881;1293484
192.168.1.1;2013/10/08 08:24:23;GET;/site;200;10847;1945216
192.168.1.1;2013/10/08 08:24:26;GET;/site;200;51930;662521
192.168.1.1;2013/10/08 08:24:33;GET;/site;200;10847;1190213
192.168.1.1;2013/10/08 08:24:34;GET;/site;200;11219;1757723
192.168.1.1;2013/10/08 08:24:42;GET;/site;200;11431;1280114
192.168.1.1;2013/10/08 08:24:45;GET;/site;200;10905;1326895
192.168.1.1;2013/10/08 08:24:58;GET;/site;200;11066;1898933
192.168.1.1;2013/10/08 08:25:00;GET;/site;200;11430;1249565
192.168.1.1;2013/10/08 08:25:01;GET;/site;200;11425;1236713
192.168.1.1;2013/10/08 08:25:04;GET;/site;200;10952;1861432
192.168.1.1;2013/10/08 08:25:10;GET;/site;200;11062;2061043
192.168.1.1;2013/10/08 08:25:15;GET;/site;200;10900;1210988
192.168.1.1;2013/10/08 08:25:17;GET;/site;200;10846;1228665
192.168.1.1;2013/10/08 08:25:21;GET;/site;200;11166;1829665
192.168.1.1;2013/10/08 08:25:26;GET;/site;200;51930;641386
192.168.1.1;2013/10/08 08:25:36;GET;/site;200;11118;1173383
192.168.1.1;2013/10/08 08:25:40;GET;/site;200;10845;1230761
192.168.1.1;2013/10/08 08:25:41;GET;/site;200;11223;1204707
192.168.1.1;2013/10/08 08:25:44;GET;/site;200;10889;1235436
192.168.1.1;2013/10/08 08:25:45;GET;/site;200;11139;1792486
192.168.1.1;2013/10/08 08:25:47;GET;/site;200;11118;1170268
192.168.1.1;2013/10/08 08:25:52;GET;/site;200;11118;1179900
192.168.1.1;2013/10/08 08:25:58;GET;/site;200;10845;1156204
192.168.1.1;2013/10/08 08:26:08;GET;/site;200;10855;1347368
192.168.1.1;2013/10/08 08:26:08;GET;/site;200;11100;1364327
192.168.1.1;2013/10/08 08:26:10;GET;/site;200;10921;1845406
192.168.1.1;2013/10/08 08:26:17;GET;/site;200;11211;1229300
192.168.1.1;2013/10/08 08:26:26;GET;/site;200;51930;759191
192.168.1.1;2013/10/08 08:26:26;GET;/site;200;10982;1356379
192.168.1.1;2013/10/08 08:26:27;GET;/site;200;11167;1263679
192.168.1.1;2013/10/08 08:26:30;GET;/site;200;11052;1230064
192.168.1.1;2013/10/08 08:26:30;GET;/site;200;10847;1814979
192.168.1.1;2013/10/08 08:26:35;GET;/site;200;11066;1211008
192.168.1.1;2013/10/08 08:26:38;GET;/site;200;11197;1755799
192.168.1.1;2013/10/08 08:26:47;GET;/site;200;11161;1769144
192.168.1.1;2013/10/08 08:26:47;GET;/site;200;11223;1178268
192.168.1.1;2013/10/08 08:26:53;GET;/site;200;11138;1237157
192.168.1.1;2013/10/08 08:26:59;GET;/site;200;11100;1779036
192.168.1.1;2013/10/08 08:27:02;GET;/site;200;11069;1216071
192.168.1.1;2013/10/08 08:27:02;GET;/site;200;11123;1896736
192.168.1.1;2013/10/08 08:27:03;GET;/site;200;11223;1175199
192.168.1.1;2013/10/08 08:27:03;GET;/site;200;11106;1834237
192.168.1.1;2013/10/08 08:27:03;GET;/site;200;11099;1816783
192.168.1.1;2013/10/08 08:27:12;GET;/site;200;11430;1245678
192.168.1.1;2013/10/08 08:27:18;GET;/site;200;11106;1191722
192.168.1.1;2013/10/08 08:27:22;GET;/site;200;11210;1681936
192.168.1.1;2013/10/08 08:27:21;GET;/site;200;11147;2605030
192.168.1.1;2013/10/08 08:27:27;GET;/site;200;51930;633446
192.168.1.1;2013/10/08 08:27:25;GET;/site;200;11079;1782965
192.168.1.1;2013/10/08 08:27:30;GET;/site;200;11107;1850967
192.168.1.1;2013/10/08 08:27:33;GET;/site;200;11003;1254591
192.168.1.1;2013/10/08 08:27:33;GET;/site;200;11099;1169254
192.168.1.1;2013/10/08 08:27:34;GET;/site;200;10886;1827689
192.168.1.1;2013/10/08 08:27:37;GET;/site;200;10926;1247158
192.168.1.1;2013/10/08 08:27:37;GET;/site;200;11185;1314261
192.168.1.1;2013/10/08 08:27:36;GET;/site;200;11076;1851031
192.168.1.1;2013/10/08 08:27:40;GET;/site;200;10847;1755722
192.168.1.1;2013/10/08 08:27:42;GET;/site;200;11147;1153590
192.168.1.1;2013/10/08 08:27:43;GET;/site;200;11139;3439782
192.168.1.1;2013/10/08 08:27:46;GET;/site;200;11037;1790679
